date,TH100,VAX100,CC100,CD100,stringencyPHM,stringencyIndex,wave,evidence_rate,country_source_rate,neutral_frame_rate,moderate_frame_rate,dangerous_frame_rate,neutral_measure_rate,mitigation_measure_rate,suppression_measure_rate,source_rate,neutral_emotion_rate,negative_emotion_rate,positive_emotion_rate,evidence_full
2021-04-11,18.394160583941606,44.31482038059383,7.525965379494008,6.7669172932330826,65.4,65.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-12,18.77372262773723,47.48722653716563,7.552596537949401,5.263157894736842,65.4,65.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-13,19.27007299270073,55.91613015486341,8.213049267643143,8.270676691729323,65.4,65.4,3,40.080971659919044,0,43.31983805668016,9.7165991902834,46.963562753036435,40.89068825910931,36.43724696356275,22.672064777327936,23.076923076923073,50.20242914979757,38.05668016194332,11.740890688259109,48.987854251012145
2021-04-14,19.299270072992698,56.24990113418858,8.282290279627164,6.7669172932330826,65.4,65.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-15,19.386861313868614,61.645601657781924,8.958721704394142,4.511278195488721,65.4,65.4,3,4.938271604938271,0,77.77777777777779,7.4074074074074066,14.814814814814813,16.049382716049383,65.4320987654321,18.51851851851852,14.814814814814817,87.65432098765432,7.4074074074074066,4.938271604938271,17.28395061728395
2021-04-16,20.204379562043794,58.5340968410396,7.627163781624501,9.774436090225564,65.4,65.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-17,19.941605839416056,48.05827546387839,6.551264980026632,9.774436090225564,65.4,65.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-18,20.029197080291972,32.57826217631333,5.624500665778961,8.270676691729323,65.4,65.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-19,20.262773722627735,38.78703513295474,6.14647137150466,8.270676691729323,65.4,65.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-20,20.905109489051092,44.56633500482465,6.780292942743009,4.511278195488721,65.4,65.4,3,39.639639639639654,0,46.846846846846844,14.864864864864865,38.288288288288285,28.37837837837838,53.6036036036036,18.01801801801802,20.720720720720742,64.86486486486487,29.72972972972973,5.405405405405405,53.153153153153156
2021-04-21,20.75912408759124,69.87677365265672,6.045272969374168,2.2556390977443606,65.4,65.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-22,19.97080291970803,71.30597782242118,5.62982689747004,11.278195488721805,65.4,65.4,3,22.155688622754457,0,71.55688622754491,4.790419161676647,23.652694610778443,23.053892215568865,69.16167664670658,7.784431137724551,20.059880239520975,75.44910179640718,9.880239520958083,14.67065868263473,34.13173652694611
2021-04-23,19.32846715328467,67.55935903317146,6.572569906790945,8.270676691729323,65.4,65.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-24,19.094890510948908,51.28209184238417,4.474034620505992,10.526315789473683,65.4,65.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-25,19.386861313868614,33.47517281743835,4.81491344873502,7.518796992481203,65.4,65.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-26,19.474452554744527,37.10394355948558,5.5233022636484685,8.270676691729323,65.4,65.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-27,18.77372262773723,41.109986237879056,5.880159786950732,9.774436090225564,65.4,65.4,3,36.36363636363638,0,49.45454545454545,20.727272727272727,29.818181818181817,25.09090909090909,65.45454545454545,9.454545454545455,23.99999999999999,56.00000000000001,29.09090909090909,14.909090909090908,51.272727272727266
2021-04-28,18.18978102189781,56.33373934226553,6.07190412782956,9.022556390977442,65.4,65.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-29,17.284671532846716,51.246500150276034,5.858854860186418,9.022556390977442,65.4,65.4,3,16.176470588235286,0,73.52941176470588,14.338235294117647,12.132352941176471,18.014705882352942,68.38235294117648,13.602941176470587,11.764705882352953,76.10294117647058,10.294117647058822,13.602941176470587,24.264705882352942
2021-04-30,16.875912408759124,51.11599727921286,5.928095872170439,9.022556390977442,65.4,65.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-01,16.75912408759124,40.086527358147336,4.766977363515313,6.015037593984962,65.4,65.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-02,17.167883211678834,30.617555404400715,4.452729693741678,6.015037593984962,65.4,65.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-03,17.343065693430656,41.51019504247275,4.553928095872171,3.007518796992481,65.4,65.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-04,17.167883211678834,45.596912222978,4.713715046604527,6.015037593984962,65.4,65.4,3,22.74509803921571,0,50.19607843137255,34.11764705882353,15.686274509803921,14.901960784313726,72.54901960784314,12.549019607843137,20.392156862745107,65.49019607843137,17.254901960784313,17.254901960784313,40.3921568627451
2021-05-05,16.934306569343065,64.20266700412863,4.937416777629827,1.5037593984962405,65.4,65.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-06,16.75912408759124,83.55110176060236,5.40612516644474,4.511278195488721,65.4,65.4,3,25.435540069686468,0,78.74564459930313,14.634146341463413,6.620209059233449,7.665505226480835,86.7595818815331,5.574912891986063,15.331010452961694,77.35191637630662,7.317073170731707,15.33101045296167,35.54006968641115
2021-05-07,15.97080291970803,72.25904424442793,5.443408788282291,4.511278195488721,65.4,65.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-08,15.737226277372262,60.63084296945442,3.8242343541944077,5.263157894736842,65.4,65.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-09,15.854014598540145,49.99841814701742,3.637816245006658,5.263157894736842,65.4,65.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-10,15.766423357664234,49.711311830678454,3.8828229027962715,2.2556390977443606,62.6,62.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-11,15.474452554744525,60.085894616954306,4.3568575233022635,5.263157894736842,62.6,62.6,3,24.899598393574298,0,44.17670682730924,35.34136546184739,20.481927710843372,26.506024096385545,56.22489959839358,17.269076305220885,21.28514056224897,65.86345381526104,13.253012048192772,20.883534136546185,38.55421686746988
2021-05-12,15.182481751824817,76.71986965531423,4.617842876165113,6.015037593984962,62.6,62.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-13,15.474452554744525,90.69237705047692,4.750998668442078,4.511278195488721,62.6,62.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-14,14.861313868613138,81.22815065567806,4.719041278295606,3.7593984962406015,62.6,62.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-15,14.832116788321168,73.07528038344117,3.3342210386151794,6.015037593984962,62.6,62.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-16,14.627737226277373,58.6994004777196,2.870838881491345,3.7593984962406015,62.6,62.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-17,14.13138686131387,57.66565955360109,2.993342210386152,8.270676691729323,62.6,62.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-18,13.605839416058393,58.45500419191041,3.2916111850865515,3.7593984962406015,62.6,62.6,3,8.270676691729328,0,48.49624060150376,42.4812030075188,9.022556390977442,11.654135338345863,77.81954887218046,10.526315789473683,4.13533834586466,77.06766917293233,4.511278195488721,18.421052631578945,10.526315789473683
2021-05-19,13.43065693430657,73.34815002293686,4.18641810918775,6.015037593984962,62.6,62.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-20,12.759124087591243,87.42664156793268,3.2916111850865515,2.2556390977443606,62.6,62.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-21,12.379562043795621,77.01883986902257,3.1478029294274306,5.263157894736842,62.6,62.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-22,12.291970802919709,67.8591201733711,2.2956058588548602,5.263157894736842,62.6,62.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-23,12.379562043795621,54.60951959124919,2.0026631158455395,5.263157894736842,62.6,62.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-24,12.116788321167883,41.8376386098676,2.0239680426098534,3.007518796992481,62.6,62.6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-25,11.64963503649635,48.25047060126232,2.4447403462050596,3.007518796992481,62.6,62.6,3,29.885057471264375,0,50,33.33333333333333,16.666666666666664,10.919540229885058,75.86206896551724,13.218390804597702,12.068965517241386,69.54022988505747,10.919540229885058,19.54022988505747,37.35632183908046
2021-05-26,11.503649635036496,70.74283816062135,2.40745672436751,3.007518796992481,62.6,62.6,3,4.76190476190476,0,52.38095238095239,28.57142857142857,19.047619047619047,33.33333333333333,14.285714285714285,52.38095238095239,52.38095238095239,42.857142857142854,38.095238095238095,19.047619047619047,57.14285714285714
2021-05-27,11.24087591240876,82.65419111947736,2.2796271637816243,2.2556390977443606,62.6,62.6,3,81.81818181818183,0,54.54545454545454,0,45.45454545454545,63.63636363636363,9.090909090909092,27.27272727272727,54.54545454545454,100,0,0,100
2021-05-28,10.89051094890511,78.10320008858376,2.0026631158455395,3.007518796992481,48.7,48.7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-29,10.627737226277373,78.29302244649382,1.688415446071904,4.511278195488721,48.7,48.7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-30,10.569343065693431,62.90475663191864,1.2623169107856191,0,48.7,48.7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-31,10.335766423357665,58.253317936630964,1.422103861517976,3.7593984962406015,48.7,48.7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-01,9.927007299270073,55.45502001044022,1.6085219707057257,5.263157894736842,48.7,48.7,3,20.80924855491331,0,57.22543352601156,28.901734104046245,13.872832369942195,8.092485549132949,68.20809248554913,23.699421965317917,9.826589595375733,72.25433526011561,14.450867052023122,13.294797687861271,27.74566473988439
2021-06-02,9.255474452554745,70.37110270971417,1.5872170439414115,3.7593984962406015,48.7,48.7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-03,8.963503649635037,77.75281965294145,1.4327563249001332,3.007518796992481,48.7,48.7,3,29.032258064516135,0,79.03225806451613,13.225806451612904,7.741935483870968,6.451612903225806,91.29032258064517,2.258064516129032,14.83870967741935,86.7741935483871,6.451612903225806,6.774193548387098,38.064516129032256
2021-06-04,8.262773722627738,76.15119350807535,1.241011984021305,2.2556390977443606,48.7,48.7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-05,8,67.44072005947768,1.059920106524634,3.7593984962406015,48.7,48.7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-06,7.737226277372263,53.77746492241011,0.8788282290279626,3.007518796992481,48.7,48.7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-07,7.678832116788321,53.93960485312495,0.8575233022636485,3.7593984962406015,44.5,44.5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-08,7.5036496350364965,61.42414224022019,1.0865512649800266,0.7518796992481203,41.8,41.8,3,18.592964824120592,0,56.28140703517588,28.643216080402013,15.07537688442211,17.08542713567839,78.39195979899498,4.522613065326634,19.095477386934665,77.88944723618091,11.557788944723619,10.552763819095476,37.68844221105528
2021-06-09,7.328467153284672,71.78448834965279,1.3475366178428763,1.5037593984962405,41.8,41.8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-10,7.124087591240875,82.62255405982569,1.0918774966711053,1.5037593984962405,41.8,41.8,3,25.96153846153846,0,49.03846153846153,22.115384615384613,28.846153846153843,72.11538461538461,27.884615384615387,0,0.9615384615384627,79.8076923076923,11.538461538461538,8.653846153846153,26.923076923076923
2021-06-11,6.627737226277372,87.70583861935872,0.8735019973368843,2.2556390977443606,41.8,41.8,3,5.555555555555557,0,31.48148148148148,64.81481481481481,3.7037037037037033,27.77777777777778,59.25925925925925,12.962962962962962,11.111111111111107,37.03703703703704,3.7037037037037033,59.25925925925925,16.666666666666664
2021-06-12,6.2773722627737225,79.06417577550341,0.7563249001331558,0.7518796992481203,41.8,41.8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-13,6.248175182481751,62.3518990145056,0.6498002663115845,3.007518796992481,41.8,41.8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-14,6.102189781021898,73.3544774348672,0.6018641810918774,2.2556390977443606,40,40,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15,5.6058394160583935,70.19630795513865,0.8894806924101198,0.7518796992481203,40,40,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-16,5.197080291970803,78.58171061581537,0.900133155792277,2.2556390977443606,40,40,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-17,5.109489051094891,82.27691918313113,0.9533954727030626,1.5037593984962405,40,40,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-18,5.197080291970803,73.44543398136577,0.7190412782956058,0.7518796992481203,40,40,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-19,4.963503649635037,57.40781751743993,0.49533954727030627,1.5037593984962405,40,40,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-20,4.905109489051094,45.71317841719791,0.5166444740346205,1.5037593984962405,40,40,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-21,4.700729927007299,67.98171377952133,0.5432756324900133,1.5037593984962405,40,40,3,20.98214285714284,0,37.05357142857143,44.19642857142857,18.75,10.714285714285714,79.01785714285714,10.267857142857142,14.285714285714302,74.55357142857143,12.5,12.946428571428573,31.69642857142857
2021-06-22,4.700729927007299,78.83717987250265,0.5858854860186418,0.7518796992481203,40,40,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-23,4.175182481751825,95.72029675561953,0.4580559254327563,1.5037593984962405,40,40,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-24,3.9416058394160585,54.41890630684784,0.43142476697736354,1.5037593984962405,38,38,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-25,3.8248175182481754,93.47248366736795,0.5379494007989347,1.5037593984962405,38,38,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-26,3.6204379562043796,77.68954553363811,0.3994673768308922,0.7518796992481203,38,38,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-27,3.6204379562043796,61.5119350807536,0.2929427430093209,1.5037593984962405,38,38,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-28,3.5620437956204376,85.18120125915497,0.5059920106524634,1.5037593984962405,38,38,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-29,3.4160583941605838,84.83319360298654,0.5805592543275633,1.5037593984962405,38,38,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-30,3.2992700729927007,100,0.41544607190412786,0.7518796992481203,38,38,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-01,3.2116788321167884,73.23346568169954,0.38881491344873503,2.2556390977443606,38,38,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-02,3.065693430656934,84.89251308983343,0.2822902796271638,0.7518796992481203,38,38,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-03,2.9197080291970803,65.98699716848316,0.2769640479360852,0.7518796992481203,38,38,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-04,2.978102189781022,57.41493585586156,0.1970705725699068,0.7518796992481203,38,38,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-05,2.978102189781022,77.50288688169321,0.5059920106524634,0.7518796992481203,38,38,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-06,3.007299270072993,84.34044639891168,0.42609853528628494,0,38,38,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-07,2.948905109489051,90.79677934732746,0.5272969374167776,0,38,38,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-08,2.8029197080291968,96.11734185424807,0.33022636484687085,0,38,38,3,31.66023166023166,0,58.301158301158296,28.957528957528954,12.741312741312742,5.019305019305019,85.71428571428571,9.266409266409266,15.444015444015466,88.03088803088804,8.108108108108109,3.861003861003861,42.857142857142854
2021-07-09,2.627737226277372,90.53972823765758,0.34620505992010653,1.5037593984962405,38,38,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-10,2.5693430656934306,66.81509720486578,0.34087882822902793,0.7518796992481203,38,38,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-11,2.5693430656934306,52.68282265846212,0.3195739014647137,1.5037593984962405,38,38,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-12,2.4817518248175183,69.14833035417688,0.2769640479360852,0,38,38,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-13,2.3065693430656937,72.9645506746603,0.4687083888149135,1.5037593984962405,38,38,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-14,2.364963503649635,81.19730452251768,0.4527296937416778,0,38,38,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-15,2.452554744525547,79.84323836942595,0.521970705725699,0.7518796992481203,38,38,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-16,2.2481751824817517,81.24476011199519,0.43142476697736354,0,38,38,3,26.530612244897956,0,75.51020408163265,13.77551020408163,10.714285714285714,21.428571428571427,78.57142857142857,0,6.122448979591839,83.16326530612244,5.1020408163265305,11.73469387755102,29.081632653061224
2021-07-17,2.18978102189781,58.24224496575289,0.38881491344873503,0,38,38,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-18,2.2773722627737225,42.6087919388772,0.31424766977363516,0.7518796992481203,38,38,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-19,2.2481751824817517,65.41041175633137,0.49533954727030627,0,38,38,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-20,2.1021897810218975,79.38529193096794,0.5912117177097204,0.7518796992481203,38,38,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-21,2.072992700729927,82.31962921366089,0.5006657789613849,0.7518796992481203,38,38,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-22,1.9562043795620438,75.6007086701362,0.6977363515312915,3.007518796992481,38,38,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-23,1.927007299270073,75.98826265086923,0.607190412782956,0.7518796992481203,38,38,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-24,1.8102189781021898,56.63033677649999,0.5166444740346205,0,38,38,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-25,1.9562043795620438,43.11814859926918,0.35153129161118507,0.7518796992481203,38,38,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-26,1.927007299270073,59.13678282740402,0.6551264980026631,0.7518796992481203,38,38,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-27,1.7810218978102188,57.05269152284986,0.6338215712383488,0,38,38,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-28,1.8102189781021898,55.85681066801651,0.7030625832223701,0,38,38,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-29,1.7518248175182483,53.467421737823685,0.7989347536617843,0,38,38,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-30,1.8394160583941606,61.700966512172364,0.9054593874833556,0,38,38,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-31,1.7518248175182483,46.27789993198032,0.8415446071904129,0.7518796992481203,38,38,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-01,1.7810218978102188,30.577218153344827,0.7243675099866844,0,38,38,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-02,1.6934306569343065,39.406330575636304,0.9427430093209054,0,38,38,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-03,1.6934306569343065,37.872724109021306,1.0865512649800266,0.7518796992481203,38,38,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-04,1.7518248175182483,36.71243494629609,1.4647137150466045,0,38,38,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-05,1.6642335766423357,41.473021497382035,1.5233022636484688,0,38,38,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-06,1.5766423357664232,46.864767388518914,1.4167776298268975,0,38,38,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-07,1.6058394160583942,37.38314061091162,1.4274300932090545,0.7518796992481203,38,38,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-08,1.6058394160583942,23.083189648354082,1.155792276964048,0.7518796992481203,38,38,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-09,1.8102189781021898,32.59803533859563,1.5126498002663116,0.7518796992481203,38,38,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-10,1.9562043795620438,28.98982868532199,2.077230359520639,0,38,38,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-11,2.364963503649635,33.99955708116488,2.0825565912117177,0,38,38,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-12,2.335766423357664,38.374962430991665,2.1784287616511318,0,38,38,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-13,2.4817518248175183,47.34169606276792,2.1358189081225034,0.7518796992481203,38,38,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-14,2.3065693430656937,40.8418621573311,2.2210386151797605,0,38,38,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-15,2.394160583941606,28.85695303478495,1.7576564580559253,1.5037593984962405,38,38,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-16,2.5693430656934306,33.990856889760664,2.1837549933422107,0.7518796992481203,38,38,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-17,2.5693430656934306,33.38500719743107,2.2583222370173104,0,38,38,4,56.73076923076922,0,42.78846153846153,25.48076923076923,31.73076923076923,13.942307692307693,80.76923076923077,5.288461538461538,26.442307692307708,62.980769230769226,30.76923076923077,6.25,63.46153846153846
2021-08-18,2.6569343065693434,34.31750953066422,2.625832223701731,0.7518796992481203,38,38,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-19,2.54014598540146,32.27375547716595,3.2170439414114513,0,38,38,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-20,2.627737226277372,37.41873230301976,2.796271637816245,0,38,38,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-21,2.8613138686131387,30.699020833003782,2.0399467376830893,2.2556390977443606,38,38,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-22,2.8905109489051095,21.305186895929893,1.7683089214380825,0,38,38,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-23,2.978102189781022,25.250328234493885,2.199733688415446,0,38,38,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-24,3.2116788321167884,21.54562854928263,2.860186418109188,0.7518796992481203,38,38,4,31.063829787234027,0,65.1063829787234,20.851063829787233,14.042553191489363,21.70212765957447,69.36170212765957,8.936170212765958,17.446808510638277,73.19148936170212,15.319148936170212,11.48936170212766,38.72340425531915
2021-08-25,3.4744525547445253,25.508961197146334,3.4460719041278294,0.7518796992481203,38,38,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-26,3.678832116788321,27.41351218817723,3.414114513981358,0,40,40,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-27,3.8248175182481754,28.960564405144183,2.6897470039946736,0,40,40,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-28,3.678832116788321,24.82164607621368,2.6790945406125166,0,40,40,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-29,3.64963503649635,15.696727146179034,2.226364846870839,2.2556390977443606,40,40,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-30,3.8248175182481754,18.119334989006123,3.03595206391478,1.5037593984962405,40,40,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-31,4.02919708029197,20.26749133935492,3.7603195739014645,2.2556390977443606,40,40,4,29.90033222591363,0,61.12956810631229,17.940199335548172,20.930232558139537,20.26578073089701,75.74750830564784,3.9867109634551494,24.91694352159467,81.72757475083057,5.3156146179401995,12.956810631229235,44.518272425249165
2021-09-01,4.02919708029197,17.317335526836136,3.786950732356858,0.7518796992481203,40,42,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-02,4.291970802919709,22.269326288814717,4.047936085219707,0,40,42,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
