date,vax,SPHM,TH,CC,CD,VAX100,TH100,CC100,CD100,evidence_rate,country_source_rate,neutral_frame_rate,moderate_frame_rate,dangerous_frame_rate,neutral_measure_rate,mitigation_measure_rate,suppression_measure_rate,source_rate,neutral_emotion_rate,negative_emotion_rate,positive_emotion_rate,evidence_full
2021-05-12,63669,62.04,1593,5269,11,57.452780645044456,57.38472622478387,9.778957331898072,9.090909090909092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-13,62996,62.04,1589,3918,19,56.84341102116949,57.24063400576369,7.271579963252352,15.702479338842975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-14,62324,62.04,1495,2579,24,56.23494684993028,53.85446685878963,4.786473896178616,19.834710743801654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-15,61651,62.04,1488,3969,12,55.6255772260553,53.602305475504316,7.366232994933279,9.917355371900827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-16,60978,61.99,1487,1408,13,55.01620760218033,53.566282420749275,2.6131660511126373,10.743801652892563,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-17,61561,61.99,1374,2106,9,55.54408648883577,49.4956772334294,3.908613425882964,7.43801652892562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-18,62144,61.99,1365,4642,9,56.0719653754912,49.171469740634,8.615281824761976,7.43801652892562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-19,62727,61.99,1300,3410,7,56.59984426214665,46.829971181556196,6.328761530038419,5.785123966942149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-20,63310,61.99,1300,3166,12,57.12772314880209,46.829971181556196,5.875911731408103,9.917355371900827,41.77215189873415,2.0202020202020203,59.07172995780591,14.345991561181433,26.582278481012654,56.540084388185655,34.59915611814346,8.860759493670885,10.548523206751055,77.63713080168776,16.033755274261605,6.329113924050633,41.77215189873418
2021-05-21,63893,61.99,1112,2317,12,57.65560203545752,40.05763688760807,4.300217145190327,9.917355371900827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-22,64476,60.8,1107,1909,10,58.18348092211296,39.87752161383285,3.5429928917429145,8.264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-23,65059,60.73,1108,620,11,58.71135980876841,39.913544668587896,1.1506839145524397,9.090909090909092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-24,65683,60.73,1050,1195,4,59.276362253490525,37.82420749279539,2.217850448209944,3.3057851239669422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-25,66306,60.73,1038,2739,8,59.84045924557686,37.39193083573487,5.083424583805051,6.6115702479338845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-26,66929,60.73,935,1418,9,60.40455623766321,33.68155619596542,2.6317254690892895,7.43801652892562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-27,67553,60.73,931,92,7,60.969558682385326,33.53746397694525,0.1707466453852007,5.785123966942149,45.06666666666681,11.242603550295879,58.666666666666664,16.8,24.53333333333333,54.666666666666664,31.466666666666665,13.866666666666665,14.133333333333312,76.8,20,3.2,45.06666666666666
2021-05-28,68176,60.73,845,297,8,61.53365567447167,30.439481268011527,0.551214713906572,6.6115702479338845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-29,68800,60.73,839,285,3,62.098658119193786,30.223342939481267,0.5289434123345892,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-30,69423,60.64,836,1948,8,62.662755111280134,30.11527377521614,3.6153746218518585,6.6115702479338845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-31,71476,60.64,748,1898,6,64.52164937252132,26.945244956772335,3.5225775319685972,4.958677685950414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-01,73528,56.12,740,2783,1,66.37963818112674,26.65706051873199,5.165086022902321,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-02,75581,56.12,664,1364,6,68.23853244236794,23.919308357348704,2.5315046120153673,4.958677685950414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-03,77633,56.12,655,1080,6,70.09652125097337,23.595100864553313,2.0044171414784433,4.958677685950414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-04,79686,56.12,572,989,14,71.95541551221456,20.605187319884728,1.8355264378909077,11.570247933884298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-05,81738,56.12,569,758,3,73.81340432081997,20.497118155619596,1.4068038826302407,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-06,83791,55.99,567,222,3,75.67229858206117,20.42507204610951,0.41201907908168,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-07,85749,55.99,526,490,5,77.44517484290397,18.948126801152736,0.9094114808559604,4.132231404958678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-08,87708,55.99,526,1183,4,79.21895655638254,18.948126801152736,2.1955791466379613,3.3057851239669422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-09,89667,55.99,480,825,7,80.9927382698611,17.29106628242075,1.5311519830738107,5.785123966942149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-10,91625,55.99,481,729,3,82.7656145307039,17.327089337175792,1.352981570497949,2.479338842975207,43.627450980392155,11.23595505617978,64.70588235294117,7.8431372549019605,27.450980392156865,56.86274509803921,38.72549019607843,4.411764705882353,8.333333333333332,73.0392156862745,15.196078431372548,11.76470588235294,43.627450980392155
2021-06-11,93584,55.99,446,484,1,84.53939624418247,16.06628242074928,0.8982758300699689,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-12,95543,55.99,443,524,2,86.31317795766104,15.95821325648415,0.972513501976578,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-13,97502,54.95,444,159,0,88.0869596711396,15.994236311239193,0.29509474582877077,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-14,99381,54.95,428,0,4,89.78830517375636,15.417867435158502,0,3.3057851239669422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-15,101261,54.95,417,1,2,91.4905561290089,15.021613832853026,0.0018559417976652252,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-16,103141,54.95,397,36,2,93.19280708426142,14.301152737752162,0.06681390471594811,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-17,105020,54.95,389,2190,1,94.89415258687818,14.012968299711815,4.064512536886843,0.8264462809917356,48.897058823529406,7.518796992481194,72.42647058823529,7.720588235294118,19.852941176470587,59.55882352941176,36.029411764705884,4.411764705882353,12.132352941176487,75.73529411764706,12.5,11.76470588235294,48.89705882352941
2021-06-18,106900,54.95,365,601,3,96.59640354213072,13.148414985590778,1.1154210203968002,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-19,108780,54.95,363,19,2,98.29865449738324,13.076368876080691,0.03526289415563928,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-20,110659,54.8,363,1,3,100,13.076368876080691,0.0018559417976652252,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-21,107889,54.8,349,678,2,97.49189619890983,12.572046109510088,1.2583285388170227,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-22,105120,54.8,344,506,3,94.98469785045545,12.39193083573487,0.9391065496186038,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-23,102350,54.8,271,379,0,92.47659404936527,9.762247838616716,0.7034019413151203,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-24,99580,54.8,270,373,2,89.96849024827512,9.7262247838616709,0.692266290529129,1.6528925619834711,52.10084033613446,4.838709677419352,72.68907563025209,9.243697478991598,18.067226890756302,53.78151260504202,42.436974789915965,3.7815126050420167,10.504201680672285,72.68907563025209,15.546218487394958,11.76470588235294,52.10084033613446
2021-06-25,96810,54.8,270,31,2,87.46038644718494,9.7262247838616709,0.05753419572762198,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-26,94040,54.8,270,8,0,84.95228264609477,9.7262247838616709,0.014847534381321801,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-27,91271,54.68,270,8,0,82.44508429764039,9.7262247838616709,0.014847534381321801,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-28,93228,54.68,272,444,2,84.21705510584742,9.798270893371757,0.82403815816336,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-29,95186,54.68,270,251,1,85.98993136669021,9.7262247838616709,0.46584139121397156,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-06-30,97144,54.68,211,560,1,87.76280762753301,7.600864553314121,1.0393274066925262,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-01,99101,51.11,211,284,1,89.53477843574002,7.600864553314121,0.527087470536924,0.8264462809917356,46.31901840490794,7.947019867549672,62.88343558282209,14.723926380368098,22.392638036809817,44.47852760736196,42.63803680981595,12.883435582822086,9.202453987730067,79.14110429447852,12.576687116564417,8.282208588957054,46.31901840490797
2021-07-02,101059,51.11,210,326,1,91.30765469658282,7.564841498559077,0.6050370260388634,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-03,103017,51.11,210,3,2,93.08053095742562,7.564841498559077,0.005567825392995676,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-04,104974,51,210,2,0,94.85250176563264,7.564841498559077,0.0037118835953304503,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-05,102192,51,211,415,0,92.3335325329132,7.600864553314121,0.7702158460310684,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-06,99409,51,214,369,2,89.81365784755799,7.708933717579251,0.6848425233384682,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-07,96627,51,181,258,0,87.29468861483855,6.520172910662825,0.4788329837976281,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-08,93844,51,179,237,0,84.77481392948334,6.448126801152737,0.4398582060466584,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-09,91062,51,181,228,0,82.25584469676392,6.520172910662825,0.42315472986767133,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-10,88279,51,179,7,0,79.73597001140871,6.448126801152737,0.012991592583656576,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-11,85497,50.93,178,0,1,77.21700077868927,6.412103746397695,0,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-12,83722,50.93,176,443,0,75.60982235019286,6.340057636887608,0.8221822163656948,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-13,81947,50.93,176,370,0,74.00264392169646,6.340057636887608,0.6866984651361333,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-14,80172,52.36,147,350,0,72.39546549320005,5.295389048991354,0.6495796291828287,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-15,78398,42.84,148,366,1,70.78919251733942,5.3314121037463975,0.6792746979454725,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-16,76623,42.84,147,337,0,69.18201408884302,5.295389048991354,0.625452385813181,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-17,74848,42.84,147,11,1,67.57483566034661,5.295389048991354,0.02041535977431748,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-18,73073,42.79,149,6,0,65.96765723185021,5.367435158501441,0.011135650785991352,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-19,71721,42.79,147,628,0,64.74348526828561,5.295389048991354,1.1655314489337614,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-20,70369,42.79,148,517,0,63.519313304721024,5.3314121037463975,0.9595219093929214,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-21,69016,42.79,128,582,1,62.29423588852067,4.610951008645533,1.080158126241161,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-22,67664,42.79,127,477,1,61.07006392495609,4.57492795389049,0.8852842374863125,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-23,66312,42.79,125,444,1,59.845891961391494,4.502881844380403,0.82403815816336,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-24,64960,42.79,126,11,0,58.621719997826915,4.538904899135447,0.02041535977431748,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-25,63607,42.72,126,2,0,57.39664258162656,4.538904899135447,0.0037118835953304503,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-26,62685,42.72,126,839,0,56.561815251444195,4.538904899135447,1.5571351682411239,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-27,61762,42.72,125,654,0,55.72608246862607,4.502881844380403,1.2137859356730574,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-28,60840,42.72,110,656,1,54.891255138443704,3.962536023054755,1.2174978192683876,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-29,59917,42.72,111,621,2,54.05552235562558,3.9985590778097984,1.1525398563501048,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-30,58995,42.72,110,685,1,53.22069502544322,3.962536023054755,1.2713201314006792,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-07-31,58072,42.72,111,4,0,52.384962242625086,3.9985590778097984,0.007423767190660901,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-01,57150,42.63,112,1,0,51.550134912442736,4.034582132564841,0.0018559417976652252,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-02,57250,42.63,113,1151,0,51.64068017601999,4.0706051873198845,2.1361890091126745,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-03,57349,42.63,114,960,0,51.73031998696148,4.106628242074928,1.7817041257586164,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-04,57449,42.63,138,852,0,51.82086525053874,4.971181556195965,1.5812624116107719,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-05,57549,42.63,137,819,2,51.91141051411601,4.935158501440922,1.5200163322878193,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-06,57649,42.63,137,818,3,52.00195577769327,4.935158501440922,1.5181603904901542,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-07,57749,42.63,135,6,0,52.09250104127053,4.8631123919308354,0.011135650785991352,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-08,57849,42.53,135,3,2,52.18304630484779,4.8631123919308354,0.005567825392995676,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-09,59225,42.53,136,1485,0,53.42894913167092,4.899135446685879,2.7560735695328598,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-10,60601,42.53,137,1201,1,54.67485195849405,4.935158501440922,2.2289860989959354,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-11,61977,38.95,164,1057,0,55.920754785317186,5.9077809798270895,1.9617304801321431,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-12,63354,38.95,161,1040,2,57.16756306477608,5.79971181556196,1.9301794695718342,1.6528925619834711,32.42320819112634,12.6315789473684,48.122866894197955,21.501706484641637,30.37542662116041,51.19453924914675,40.955631399317404,7.849829351535837,12.62798634812287,67.91808873720136,21.160409556313994,10.921501706484642,32.42320819112628
2021-08-13,64730,38.95,165,1016,2,58.413465891599216,5.943804034582133,1.8856368664278689,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-14,66106,38.95,165,8,1,59.659368718422336,5.943804034582133,0.014847534381321801,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-15,67482,38.84,166,10,1,60.90527154524546,5.979827089337176,0.018559417976652254,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-16,68545,38.84,168,1781,0,61.86776769707176,6.051873198847262,3.305432341641766,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-17,69608,38.84,169,1330,3,62.83026384889806,6.087896253602305,2.4684025908947493,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-18,70670,38.84,203,1275,1,63.79185454808859,7.312680115273776,2.366325792023162,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-19,71733,38.84,205,1028,2,64.75435069991488,7.384726224783862,1.9079081679998513,1.6528925619834711,58.43373493975905,6.185567010309292,59.63855421686747,4.216867469879518,36.144578313253014,43.373493975903614,50.602409638554214,6.024096385542169,11.445783132530124,75.30120481927712,21.084337349397593,3.614457831325301,58.43373493975904
2021-08-20,72796,38.84,206,1045,2,65.71684685174118,7.420749279538905,1.9394591785601605,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-21,73858,38.84,209,1,1,66.67843755093172,7.528818443804035,0.0018559417976652252,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-22,74921,38.7,209,3,2,67.640933702758,7.528818443804035,0.005567825392995676,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-23,73952,38.7,208,1708,5,66.76355009869434,7.492795389048991,3.1699485904122047,4.132231404958678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-24,72983,38.7,210,1270,5,65.88616649463067,7.564841498559077,2.3570460830348363,4.132231404958678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-25,72014,38.7,235,1515,3,65.00878289056699,8.465417867435159,2.8117518234628163,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-26,71046,38.7,235,1269,1,64.1323047391391,8.465417867435159,2.3551901412371707,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-27,70077,38.7,239,915,0,63.25492113507543,8.609510086455332,1.698186744863681,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-28,69108,38.7,235,3,1,62.377537531011754,8.465417867435159,0.005567825392995676,0.8264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-29,68139,38.57,236,5,5,61.50015392694809,8.501440922190202,0.009279708988326127,4.132231404958678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-30,66051,38.57,238,2353,3,59.60956882345485,8.573487031700289,4.3670310499062746,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-08-31,63964,38.57,241,1022,2,57.719889172597384,8.681556195965417,1.8967725172138603,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-01,61876,38.57,319,1103,2,55.82930406910415,11.49135446685879,2.0471038028247435,1.6528925619834711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-02,59789,38.57,320,1425,6,53.93962441824668,11.527377521613833,2.644717061672946,4.958677685950414,48.32535885167468,4.950495049504948,61.24401913875598,8.133971291866029,30.62200956937799,40.66985645933015,56.45933014354066,2.8708133971291865,23.923444976076564,77.03349282296651,22.00956937799043,0.9569377990430622,48.32535885167464
2021-09-03,57701,38.57,316,1322,3,52.04903931475344,11.38328530259366,2.4535550565134274,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-04,55614,38.57,317,1,3,50.159359663895984,11.419308357348704,0.0018559417976652252,2.479338842975207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-05,53526,38.47,323,10,6,48.26877456040275,11.635446685878962,0.018559417976652254,4.958677685950414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-06,51708,38.47,318,2178,4,46.622661668568114,11.455331412103746,4.042241235314861,3.3057851239669422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-07,49889,38.47,316,1399,4,44.97564332409772,11.38328530259366,2.59646257493365,3.3057851239669422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-08,48071,38.47,331,1395,10,43.329530432263084,11.923631123919307,2.5890388077429893,8.264462809917356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-09,46252,38.47,329,1479,8,41.68251208779269,11.851585014409222,2.744937918746868,6.6115702479338845,27.376425855513325,0,69.20152091254754,7.604562737642586,23.193916349809886,40.3041825095057,52.47148288973384,7.224334600760455,6.463878326996188,83.26996197718631,8.745247148288973,7.984790874524715,27.376425855513308
2021-09-10,44433,38.47,331,1515,11,40.035493743322284,11.923631123919307,2.8117518234628163,9.090909090909092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-11,42615,38.47,326,2,4,38.38938085148766,11.743515850144092,0.0037118835953304503,3.3057851239669422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-12,40796,38.39,325,0,8,36.742362507017255,11.707492795389049,0,6.6115702479338845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-13,39862,38.39,326,2137,8,35.89666974520563,11.743515850144092,3.9661476216105864,6.6115702479338845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-14,38927,38.39,327,1114,7,35.050071530758224,11.779538904899136,2.0675191625990608,5.785123966942149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-15,37992,38.39,301,1184,8,34.20347331631082,10.842939481268012,2.1974350884356264,6.6115702479338845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-16,37058,38.39,299,994,12,33.35778055449919,10.770893371757925,1.844806146879234,9.917355371900827,49.246231155778894,9.183673469387744,67.8391959798995,4.522613065326634,27.63819095477387,45.7286432160804,48.743718592964825,5.527638190954774,8.040201005025114,81.90954773869346,11.557788944723619,6.532663316582915,49.246231155778894
